file,category,confidence,Ruta,Fecha,Hora,Datetime,FechaHora,Rafaga
S4-b- (243).JPG,animal,0.852,Muestreo ct sauce/CT S 2023/S4/S4-b- (243).JPG,2023-03-10,09:28:47,2023-03-10 09:28:47,2023-03-10 09:28:47,1321
S4-b- (244).JPG,animal,0.92,Muestreo ct sauce/CT S 2023/S4/S4-b- (244).JPG,2023-03-10,09:28:49,2023-03-10 09:28:49,2023-03-10 09:28:49,1322
S4-b- (250).JPG,animal,0.949,Muestreo ct sauce/CT S 2023/S4/S4-b- (250).JPG,2023-03-10,09:29:50,2023-03-10 09:29:50,2023-03-10 09:29:50,1323
S4-b- (251).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-b- (251).JPG,2023-03-10,09:29:50,2023-03-10 09:29:50,2023-03-10 09:29:50,1324
S4-b- (252).JPG,animal,0.953,Muestreo ct sauce/CT S 2023/S4/S4-b- (252).JPG,2023-03-10,09:29:51,2023-03-10 09:29:51,2023-03-10 09:29:51,1325
S4-b- (253).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-b- (253).JPG,2023-03-10,09:29:57,2023-03-10 09:29:57,2023-03-10 09:29:57,1326
S4-b- (254).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-b- (254).JPG,2023-03-10,09:29:57,2023-03-10 09:29:57,2023-03-10 09:29:57,1327
S4-b- (255).JPG,animal,0.926,Muestreo ct sauce/CT S 2023/S4/S4-b- (255).JPG,2023-03-10,09:29:58,2023-03-10 09:29:58,2023-03-10 09:29:58,1328
S4-b- (268).JPG,animal,0.977,Muestreo ct sauce/CT S 2023/S4/S4-b- (268).JPG,2023-03-10,12:35:41,2023-03-10 12:35:41,2023-03-10 12:35:41,1328
S4-b- (269).JPG,animal,0.854,Muestreo ct sauce/CT S 2023/S4/S4-b- (269).JPG,2023-03-10,12:35:41,2023-03-10 12:35:41,2023-03-10 12:35:41,1328
S4-b- (270).JPG,animal,0.848,Muestreo ct sauce/CT S 2023/S4/S4-b- (270).JPG,2023-03-10,12:35:41,2023-03-10 12:35:41,2023-03-10 12:35:41,1329
S4-b- (271).JPG,animal,0.952,Muestreo ct sauce/CT S 2023/S4/S4-b- (271).JPG,2023-03-10,12:38:03,2023-03-10 12:38:03,2023-03-10 12:38:03,1329
S4-b- (272).JPG,animal,0.956,Muestreo ct sauce/CT S 2023/S4/S4-b- (272).JPG,2023-03-10,12:38:04,2023-03-10 12:38:04,2023-03-10 12:38:04,1329
S4-b- (273).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-b- (273).JPG,2023-03-10,12:38:04,2023-03-10 12:38:04,2023-03-10 12:38:04,1330
S4-b- (274).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-b- (274).JPG,2023-03-10,15:51:33,2023-03-10 15:51:33,2023-03-10 15:51:33,1330
S4-b- (275).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-b- (275).JPG,2023-03-10,15:51:33,2023-03-10 15:51:33,2023-03-10 15:51:33,1330
S4-b- (276).JPG,animal,0.956,Muestreo ct sauce/CT S 2023/S4/S4-b- (276).JPG,2023-03-10,15:51:33,2023-03-10 15:51:33,2023-03-10 15:51:33,1331
S4-b- (277).JPG,animal,0.949,Muestreo ct sauce/CT S 2023/S4/S4-b- (277).JPG,2023-03-10,15:51:39,2023-03-10 15:51:39,2023-03-10 15:51:39,1332
S4-b- (278).JPG,animal,0.946,Muestreo ct sauce/CT S 2023/S4/S4-b- (278).JPG,2023-03-10,15:51:39,2023-03-10 15:51:39,2023-03-10 15:51:39,1333
S4-b- (279).JPG,animal,0.951,Muestreo ct sauce/CT S 2023/S4/S4-b- (279).JPG,2023-03-10,15:51:39,2023-03-10 15:51:39,2023-03-10 15:51:39,1334
S4-b- (28).JPG,animal,0.968,Muestreo ct sauce/CT S 2023/S4/S4-b- (28).JPG,2023-03-03,18:00:30,2023-03-03 18:00:30,2023-03-03 18:00:30,1335
S4-b- (286).JPG,animal,0.927,Muestreo ct sauce/CT S 2023/S4/S4-b- (286).JPG,2023-03-10,16:00:58,2023-03-10 16:00:58,2023-03-10 16:00:58,1335
S4-b- (288).JPG,animal,0.916,Muestreo ct sauce/CT S 2023/S4/S4-b- (288).JPG,2023-03-10,16:00:48,2023-03-10 16:00:48,2023-03-10 16:00:48,1335
S4-b- (289).JPG,animal,0.904,Muestreo ct sauce/CT S 2023/S4/S4-b- (289).JPG,2023-03-10,16:00:49,2023-03-10 16:00:49,2023-03-10 16:00:49,1336
S4-b- (29).JPG,animal,0.972,Muestreo ct sauce/CT S 2023/S4/S4-b- (29).JPG,2023-03-03,18:00:30,2023-03-03 18:00:30,2023-03-03 18:00:30,1337
S4-b- (290).JPG,animal,0.927,Muestreo ct sauce/CT S 2023/S4/S4-b- (290).JPG,2023-03-10,16:00:49,2023-03-10 16:00:49,2023-03-10 16:00:49,1338
S4-b- (291).JPG,animal,0.94,Muestreo ct sauce/CT S 2023/S4/S4-b- (291).JPG,2023-03-10,16:00:58,2023-03-10 16:00:58,2023-03-10 16:00:58,1338
S4-b- (292).JPG,animal,0.945,Muestreo ct sauce/CT S 2023/S4/S4-b- (292).JPG,2023-03-10,16:03:50,2023-03-10 16:03:50,2023-03-10 16:03:50,1338
S4-b- (295).JPG,animal,0.949,Muestreo ct sauce/CT S 2023/S4/S4-b- (295).JPG,2023-03-10,16:05:26,2023-03-10 16:05:26,2023-03-10 16:05:26,1338
S4-b- (296).JPG,animal,0.856,Muestreo ct sauce/CT S 2023/S4/S4-b- (296).JPG,2023-03-10,16:05:26,2023-03-10 16:05:26,2023-03-10 16:05:26,1339
S4-b- (297).JPG,animal,0.925,Muestreo ct sauce/CT S 2023/S4/S4-b- (297).JPG,2023-03-10,16:05:26,2023-03-10 16:05:26,2023-03-10 16:05:26,1340
S4-b- (298).JPG,animal,0.927,Muestreo ct sauce/CT S 2023/S4/S4-b- (298).JPG,2023-03-10,16:21:40,2023-03-10 16:21:40,2023-03-10 16:21:40,1340
S4-b- (30).JPG,animal,0.972,Muestreo ct sauce/CT S 2023/S4/S4-b- (30).JPG,2023-03-03,18:00:30,2023-03-03 18:00:30,2023-03-03 18:00:30,1341
S4-b- (301).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-b- (301).JPG,2023-03-10,16:31:31,2023-03-10 16:31:31,2023-03-10 16:31:31,1341
S4-b- (302).JPG,animal,0.959,Muestreo ct sauce/CT S 2023/S4/S4-b- (302).JPG,2023-03-10,16:31:31,2023-03-10 16:31:31,2023-03-10 16:31:31,1341
S4-b- (303).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-b- (303).JPG,2023-03-10,16:31:31,2023-03-10 16:31:31,2023-03-10 16:31:31,1342
S4-b- (304).JPG,animal,0.963,Muestreo ct sauce/CT S 2023/S4/S4-b- (304).JPG,2023-03-11,07:34:50,2023-03-11 07:34:50,2023-03-11 07:34:50,1342
S4-b- (305).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-b- (305).JPG,2023-03-11,07:34:51,2023-03-11 07:34:51,2023-03-11 07:34:51,1342
S4-b- (306).JPG,animal,0.946,Muestreo ct sauce/CT S 2023/S4/S4-b- (306).JPG,2023-03-11,07:34:51,2023-03-11 07:34:51,2023-03-11 07:34:51,1343
S4-b- (307).JPG,animal,0.926,Muestreo ct sauce/CT S 2023/S4/S4-b- (307).JPG,2023-03-11,08:15:10,2023-03-11 08:15:10,2023-03-11 08:15:10,1343
S4-b- (308).JPG,animal,0.913,Muestreo ct sauce/CT S 2023/S4/S4-b- (308).JPG,2023-03-11,08:15:10,2023-03-11 08:15:10,2023-03-11 08:15:10,1343
S4-b- (309).JPG,animal,0.917,Muestreo ct sauce/CT S 2023/S4/S4-b- (309).JPG,2023-03-11,08:15:11,2023-03-11 08:15:11,2023-03-11 08:15:11,1344
S4-b- (31).JPG,animal,0.964,Muestreo ct sauce/CT S 2023/S4/S4-b- (31).JPG,2023-03-03,18:00:33,2023-03-03 18:00:33,2023-03-03 18:00:33,1345
S4-b- (316).JPG,animal,0.965,Muestreo ct sauce/CT S 2023/S4/S4-b- (316).JPG,2023-03-11,14:09:37,2023-03-11 14:09:37,2023-03-11 14:09:37,1345
S4-b- (317).JPG,animal,0.964,Muestreo ct sauce/CT S 2023/S4/S4-b- (317).JPG,2023-03-11,14:09:37,2023-03-11 14:09:37,2023-03-11 14:09:37,1345
S4-b- (318).JPG,animal,0.952,Muestreo ct sauce/CT S 2023/S4/S4-b- (318).JPG,2023-03-11,14:09:37,2023-03-11 14:09:37,2023-03-11 14:09:37,1346
S4-b- (319).JPG,animal,0.926,Muestreo ct sauce/CT S 2023/S4/S4-b- (319).JPG,2023-03-11,14:09:40,2023-03-11 14:09:40,2023-03-11 14:09:40,1347
S4-b- (32).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-b- (32).JPG,2023-03-03,18:00:33,2023-03-03 18:00:33,2023-03-03 18:00:33,1348
S4-b- (320).JPG,animal,0.902,Muestreo ct sauce/CT S 2023/S4/S4-b- (320).JPG,2023-03-11,14:09:41,2023-03-11 14:09:41,2023-03-11 14:09:41,1349
S4-b- (321).JPG,animal,0.926,Muestreo ct sauce/CT S 2023/S4/S4-b- (321).JPG,2023-03-11,14:09:41,2023-03-11 14:09:41,2023-03-11 14:09:41,1349
S4-b- (322).JPG,animal,0.944,Muestreo ct sauce/CT S 2023/S4/S4-b- (322).JPG,2023-03-11,14:09:43,2023-03-11 14:09:43,2023-03-11 14:09:43,1350
S4-b- (323).JPG,animal,0.947,Muestreo ct sauce/CT S 2023/S4/S4-b- (323).JPG,2023-03-11,14:09:43,2023-03-11 14:09:43,2023-03-11 14:09:43,1351
S4-b- (324).JPG,animal,0.936,Muestreo ct sauce/CT S 2023/S4/S4-b- (324).JPG,2023-03-11,14:09:44,2023-03-11 14:09:44,2023-03-11 14:09:44,1352
S4-b- (325).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-b- (325).JPG,2023-03-11,14:09:45,2023-03-11 14:09:45,2023-03-11 14:09:45,1353
S4-b- (326).JPG,animal,0.95,Muestreo ct sauce/CT S 2023/S4/S4-b- (326).JPG,2023-03-11,14:09:46,2023-03-11 14:09:46,2023-03-11 14:09:46,1354
S4-b- (327).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-b- (327).JPG,2023-03-11,14:09:46,2023-03-11 14:09:46,2023-03-11 14:09:46,1355
S4-b- (328).JPG,animal,0.959,Muestreo ct sauce/CT S 2023/S4/S4-b- (328).JPG,2023-03-11,14:09:49,2023-03-11 14:09:49,2023-03-11 14:09:49,1356
S4-b- (329).JPG,animal,0.964,Muestreo ct sauce/CT S 2023/S4/S4-b- (329).JPG,2023-03-11,14:09:49,2023-03-11 14:09:49,2023-03-11 14:09:49,1357
S4-b- (33).JPG,animal,0.966,Muestreo ct sauce/CT S 2023/S4/S4-b- (33).JPG,2023-03-03,18:00:33,2023-03-03 18:00:33,2023-03-03 18:00:33,1358
S4-b- (330).JPG,animal,0.958,Muestreo ct sauce/CT S 2023/S4/S4-b- (330).JPG,2023-03-11,14:09:50,2023-03-11 14:09:50,2023-03-11 14:09:50,1359
S4-b- (331).JPG,animal,0.939,Muestreo ct sauce/CT S 2023/S4/S4-b- (331).JPG,2023-03-11,14:09:52,2023-03-11 14:09:52,2023-03-11 14:09:52,1359
S4-b- (332).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-b- (332).JPG,2023-03-11,14:09:53,2023-03-11 14:09:53,2023-03-11 14:09:53,1360
S4-b- (333).JPG,animal,0.955,Muestreo ct sauce/CT S 2023/S4/S4-b- (333).JPG,2023-03-11,14:09:53,2023-03-11 14:09:53,2023-03-11 14:09:53,1361
S4-b- (337).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-b- (337).JPG,2023-03-11,15:20:39,2023-03-11 15:20:39,2023-03-11 15:20:39,1361
S4-b- (338).JPG,animal,0.96,Muestreo ct sauce/CT S 2023/S4/S4-b- (338).JPG,2023-03-11,15:20:40,2023-03-11 15:20:40,2023-03-11 15:20:40,1361
S4-b- (339).JPG,animal,0.96,Muestreo ct sauce/CT S 2023/S4/S4-b- (339).JPG,2023-03-11,15:20:40,2023-03-11 15:20:40,2023-03-11 15:20:40,1362
S4-b- (34).JPG,animal,0.972,Muestreo ct sauce/CT S 2023/S4/S4-b- (34).JPG,2023-03-03,18:00:35,2023-03-03 18:00:35,2023-03-03 18:00:35,1363
S4-b- (340).JPG,animal,0.972,Muestreo ct sauce/CT S 2023/S4/S4-b- (340).JPG,2023-03-12,01:39:42,2023-03-12 01:39:42,2023-03-12 01:39:42,1363
S4-b- (341).JPG,animal,0.879,Muestreo ct sauce/CT S 2023/S4/S4-b- (341).JPG,2023-03-12,01:39:42,2023-03-12 01:39:42,2023-03-12 01:39:42,1363
S4-b- (35).JPG,animal,0.979,Muestreo ct sauce/CT S 2023/S4/S4-b- (35).JPG,2023-03-03,18:00:35,2023-03-03 18:00:35,2023-03-03 18:00:35,1364
S4-b- (350).JPG,animal,0.896,Muestreo ct sauce/CT S 2023/S4/S4-b- (350).JPG,2023-03-12,12:17:20,2023-03-12 12:17:20,2023-03-12 12:17:20,1364
S4-b- (351).JPG,animal,0.916,Muestreo ct sauce/CT S 2023/S4/S4-b- (351).JPG,2023-03-12,12:17:20,2023-03-12 12:17:20,2023-03-12 12:17:20,1364
S4-b- (352).JPG,animal,0.938,Muestreo ct sauce/CT S 2023/S4/S4-b- (352).JPG,2023-03-12,12:17:22,2023-03-12 12:17:22,2023-03-12 12:17:22,1365
S4-b- (353).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-b- (353).JPG,2023-03-12,12:17:22,2023-03-12 12:17:22,2023-03-12 12:17:22,1366
S4-b- (354).JPG,animal,0.949,Muestreo ct sauce/CT S 2023/S4/S4-b- (354).JPG,2023-03-12,12:17:22,2023-03-12 12:17:22,2023-03-12 12:17:22,1367
S4-b- (355).JPG,animal,0.853,Muestreo ct sauce/CT S 2023/S4/S4-b- (355).JPG,2023-03-12,12:17:24,2023-03-12 12:17:24,2023-03-12 12:17:24,1368
S4-b- (356).JPG,animal,0.867,Muestreo ct sauce/CT S 2023/S4/S4-b- (356).JPG,2023-03-12,12:17:25,2023-03-12 12:17:25,2023-03-12 12:17:25,1369
S4-b- (357).JPG,animal,0.894,Muestreo ct sauce/CT S 2023/S4/S4-b- (357).JPG,2023-03-12,12:17:25,2023-03-12 12:17:25,2023-03-12 12:17:25,1370
S4-b- (358).JPG,animal,0.825,Muestreo ct sauce/CT S 2023/S4/S4-b- (358).JPG,2023-03-12,12:17:31,2023-03-12 12:17:31,2023-03-12 12:17:31,1371
S4-b- (359).JPG,animal,0.828,Muestreo ct sauce/CT S 2023/S4/S4-b- (359).JPG,2023-03-12,12:17:31,2023-03-12 12:17:31,2023-03-12 12:17:31,1372
S4-b- (36).JPG,animal,0.973,Muestreo ct sauce/CT S 2023/S4/S4-b- (36).JPG,2023-03-03,18:00:35,2023-03-03 18:00:35,2023-03-03 18:00:35,1373
S4-b- (360).JPG,animal,0.871,Muestreo ct sauce/CT S 2023/S4/S4-b- (360).JPG,2023-03-12,12:17:31,2023-03-12 12:17:31,2023-03-12 12:17:31,1374
S4-b- (361).JPG,animal,0.895,Muestreo ct sauce/CT S 2023/S4/S4-b- (361).JPG,2023-03-12,12:17:41,2023-03-12 12:17:41,2023-03-12 12:17:41,1374
S4-b- (362).JPG,animal,0.912,Muestreo ct sauce/CT S 2023/S4/S4-b- (362).JPG,2023-03-12,12:17:41,2023-03-12 12:17:41,2023-03-12 12:17:41,1375
S4-b- (363).JPG,animal,0.944,Muestreo ct sauce/CT S 2023/S4/S4-b- (363).JPG,2023-03-12,12:17:41,2023-03-12 12:17:41,2023-03-12 12:17:41,1376
S4-b- (364).JPG,animal,0.921,Muestreo ct sauce/CT S 2023/S4/S4-b- (364).JPG,2023-03-12,12:17:44,2023-03-12 12:17:44,2023-03-12 12:17:44,1377
S4-b- (365).JPG,animal,0.911,Muestreo ct sauce/CT S 2023/S4/S4-b- (365).JPG,2023-03-12,12:17:45,2023-03-12 12:17:45,2023-03-12 12:17:45,1378
S4-b- (366).JPG,animal,0.919,Muestreo ct sauce/CT S 2023/S4/S4-b- (366).JPG,2023-03-12,12:17:45,2023-03-12 12:17:45,2023-03-12 12:17:45,1379
S4-b- (37).JPG,animal,0.978,Muestreo ct sauce/CT S 2023/S4/S4-b- (37).JPG,2023-03-03,18:00:37,2023-03-03 18:00:37,2023-03-03 18:00:37,1380
S4-b- (38).JPG,animal,0.976,Muestreo ct sauce/CT S 2023/S4/S4-b- (38).JPG,2023-03-03,18:00:37,2023-03-03 18:00:37,2023-03-03 18:00:37,1381
S4-b- (388).JPG,animal,0.852,Muestreo ct sauce/CT S 2023/S4/S4-b- (388).JPG,2023-03-12,15:46:20,2023-03-12 15:46:20,2023-03-12 15:46:20,1381
S4-b- (389).JPG,animal,0.827,Muestreo ct sauce/CT S 2023/S4/S4-b- (389).JPG,2023-03-12,15:46:21,2023-03-12 15:46:21,2023-03-12 15:46:21,1381
S4-b- (39).JPG,animal,0.967,Muestreo ct sauce/CT S 2023/S4/S4-b- (39).JPG,2023-03-03,18:00:37,2023-03-03 18:00:37,2023-03-03 18:00:37,1382
S4-b- (391).JPG,animal,0.947,Muestreo ct sauce/CT S 2023/S4/S4-b- (391).JPG,2023-03-12,15:46:26,2023-03-12 15:46:26,2023-03-12 15:46:26,1383
S4-b- (392).JPG,animal,0.95,Muestreo ct sauce/CT S 2023/S4/S4-b- (392).JPG,2023-03-12,15:46:26,2023-03-12 15:46:26,2023-03-12 15:46:26,1383
S4-b- (393).JPG,animal,0.945,Muestreo ct sauce/CT S 2023/S4/S4-b- (393).JPG,2023-03-12,15:46:26,2023-03-12 15:46:26,2023-03-12 15:46:26,1384
S4-b- (397).JPG,animal,0.954,Muestreo ct sauce/CT S 2023/S4/S4-b- (397).JPG,2023-03-12,15:48:53,2023-03-12 15:48:53,2023-03-12 15:48:53,1384
S4-b- (398).JPG,animal,0.913,Muestreo ct sauce/CT S 2023/S4/S4-b- (398).JPG,2023-03-12,15:48:53,2023-03-12 15:48:53,2023-03-12 15:48:53,1384
S4-b- (399).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-b- (399).JPG,2023-03-12,15:48:54,2023-03-12 15:48:54,2023-03-12 15:48:54,1385
S4-b- (40).JPG,animal,0.968,Muestreo ct sauce/CT S 2023/S4/S4-b- (40).JPG,2023-03-03,18:00:39,2023-03-03 18:00:39,2023-03-03 18:00:39,1386
S4-b- (403).JPG,animal,0.841,Muestreo ct sauce/CT S 2023/S4/S4-b- (403).JPG,2023-03-13,06:57:37,2023-03-13 06:57:37,2023-03-13 06:57:37,1386
S4-b- (404).JPG,animal,0.829,Muestreo ct sauce/CT S 2023/S4/S4-b- (404).JPG,2023-03-13,06:57:37,2023-03-13 06:57:37,2023-03-13 06:57:37,1386
S4-b- (405).JPG,animal,0.902,Muestreo ct sauce/CT S 2023/S4/S4-b- (405).JPG,2023-03-13,06:57:38,2023-03-13 06:57:38,2023-03-13 06:57:38,1387
S4-b- (41).JPG,animal,0.956,Muestreo ct sauce/CT S 2023/S4/S4-b- (41).JPG,2023-03-03,18:00:39,2023-03-03 18:00:39,2023-03-03 18:00:39,1388
S4-b- (412).JPG,animal,0.964,Muestreo ct sauce/CT S 2023/S4/S4-b- (412).JPG,2023-03-14,05:22:02,2023-03-14 05:22:02,2023-03-14 05:22:02,1388
S4-b- (413).JPG,animal,0.956,Muestreo ct sauce/CT S 2023/S4/S4-b- (413).JPG,2023-03-14,05:22:02,2023-03-14 05:22:02,2023-03-14 05:22:02,1388
S4-b- (414).JPG,animal,0.951,Muestreo ct sauce/CT S 2023/S4/S4-b- (414).JPG,2023-03-14,05:22:03,2023-03-14 05:22:03,2023-03-14 05:22:03,1389
S4-b- (415).JPG,animal,0.913,Muestreo ct sauce/CT S 2023/S4/S4-b- (415).JPG,2023-03-14,07:51:57,2023-03-14 07:51:57,2023-03-14 07:51:57,1389
S4-b- (42).JPG,animal,0.835,Muestreo ct sauce/CT S 2023/S4/S4-b- (42).JPG,2023-03-03,18:00:39,2023-03-03 18:00:39,2023-03-03 18:00:39,1390
S4-b- (424).JPG,animal,0.92,Muestreo ct sauce/CT S 2023/S4/S4-b- (424).JPG,2023-03-14,11:39:59,2023-03-14 11:39:59,2023-03-14 11:39:59,1390
S4-b- (425).JPG,animal,0.865,Muestreo ct sauce/CT S 2023/S4/S4-b- (425).JPG,2023-03-14,11:39:59,2023-03-14 11:39:59,2023-03-14 11:39:59,1390
S4-b- (426).JPG,animal,0.851,Muestreo ct sauce/CT S 2023/S4/S4-b- (426).JPG,2023-03-14,11:39:59,2023-03-14 11:39:59,2023-03-14 11:39:59,1391
S4-b- (43).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-b- (43).JPG,2023-03-03,18:00:40,2023-03-03 18:00:40,2023-03-03 18:00:40,1392
S4-b- (430).JPG,animal,0.919,Muestreo ct sauce/CT S 2023/S4/S4-b- (430).JPG,2023-03-15,09:36:25,2023-03-15 09:36:25,2023-03-15 09:36:25,1392
S4-b- (431).JPG,animal,0.915,Muestreo ct sauce/CT S 2023/S4/S4-b- (431).JPG,2023-03-15,09:36:26,2023-03-15 09:36:26,2023-03-15 09:36:26,1392
S4-b- (433).JPG,animal,0.94,Muestreo ct sauce/CT S 2023/S4/S4-b- (433).JPG,2023-03-15,09:36:26,2023-03-15 09:36:26,2023-03-15 09:36:26,1393
S4-b- (436).JPG,animal,0.927,Muestreo ct sauce/CT S 2023/S4/S4-b- (436).JPG,2023-03-15,09:48:40,2023-03-15 09:48:40,2023-03-15 09:48:40,1393
S4-b- (44).JPG,animal,0.919,Muestreo ct sauce/CT S 2023/S4/S4-b- (44).JPG,2023-03-03,18:00:41,2023-03-03 18:00:41,2023-03-03 18:00:41,1394
S4-b- (45).JPG,animal,0.913,Muestreo ct sauce/CT S 2023/S4/S4-b- (45).JPG,2023-03-03,18:00:41,2023-03-03 18:00:41,2023-03-03 18:00:41,1395
S4-b- (46).JPG,animal,0.968,Muestreo ct sauce/CT S 2023/S4/S4-b- (46).JPG,2023-03-03,18:00:42,2023-03-03 18:00:42,2023-03-03 18:00:42,1396
S4-b- (47).JPG,animal,0.962,Muestreo ct sauce/CT S 2023/S4/S4-b- (47).JPG,2023-03-03,18:00:43,2023-03-03 18:00:43,2023-03-03 18:00:43,1397
S4-b- (472).JPG,animal,0.971,Muestreo ct sauce/CT S 2023/S4/S4-b- (472).JPG,2023-03-15,11:15:08,2023-03-15 11:15:08,2023-03-15 11:15:08,1397
S4-b- (473).JPG,animal,0.972,Muestreo ct sauce/CT S 2023/S4/S4-b- (473).JPG,2023-03-15,11:15:09,2023-03-15 11:15:09,2023-03-15 11:15:09,1397
S4-b- (474).JPG,animal,0.968,Muestreo ct sauce/CT S 2023/S4/S4-b- (474).JPG,2023-03-15,11:15:09,2023-03-15 11:15:09,2023-03-15 11:15:09,1398
S4-b- (48).JPG,animal,0.959,Muestreo ct sauce/CT S 2023/S4/S4-b- (48).JPG,2023-03-03,18:00:43,2023-03-03 18:00:43,2023-03-03 18:00:43,1399
S4-b- (484).JPG,animal,0.944,Muestreo ct sauce/CT S 2023/S4/S4-b- (484).JPG,2023-03-15,13:25:19,2023-03-15 13:25:19,2023-03-15 13:25:19,1399
S4-b- (485).JPG,animal,0.903,Muestreo ct sauce/CT S 2023/S4/S4-b- (485).JPG,2023-03-15,13:25:20,2023-03-15 13:25:20,2023-03-15 13:25:20,1399
S4-b- (489).JPG,animal,0.823,Muestreo ct sauce/CT S 2023/S4/S4-b- (489).JPG,2023-03-15,13:25:23,2023-03-15 13:25:23,2023-03-15 13:25:23,1400
S4-b- (49).JPG,animal,0.923,Muestreo ct sauce/CT S 2023/S4/S4-b- (49).JPG,2023-03-03,18:00:44,2023-03-03 18:00:44,2023-03-03 18:00:44,1401
S4-b- (490).JPG,animal,0.902,Muestreo ct sauce/CT S 2023/S4/S4-b- (490).JPG,2023-03-15,13:25:25,2023-03-15 13:25:25,2023-03-15 13:25:25,1402
S4-b- (491).JPG,animal,0.815,Muestreo ct sauce/CT S 2023/S4/S4-b- (491).JPG,2023-03-15,13:25:26,2023-03-15 13:25:26,2023-03-15 13:25:26,1402
S4-b- (492).JPG,animal,0.916,Muestreo ct sauce/CT S 2023/S4/S4-b- (492).JPG,2023-03-15,13:25:26,2023-03-15 13:25:26,2023-03-15 13:25:26,1403
S4-b- (496).JPG,animal,0.958,Muestreo ct sauce/CT S 2023/S4/S4-b- (496).JPG,2023-03-15,14:30:10,2023-03-15 14:30:10,2023-03-15 14:30:10,1403
S4-b- (497).JPG,animal,0.957,Muestreo ct sauce/CT S 2023/S4/S4-b- (497).JPG,2023-03-15,14:30:10,2023-03-15 14:30:10,2023-03-15 14:30:10,1403
S4-b- (498).JPG,animal,0.948,Muestreo ct sauce/CT S 2023/S4/S4-b- (498).JPG,2023-03-15,14:30:11,2023-03-15 14:30:11,2023-03-15 14:30:11,1404
S4-b- (499).JPG,animal,0.888,Muestreo ct sauce/CT S 2023/S4/S4-b- (499).JPG,2023-03-16,07:50:12,2023-03-16 07:50:12,2023-03-16 07:50:12,1404
S4-b- (50).JPG,animal,0.94,Muestreo ct sauce/CT S 2023/S4/S4-b- (50).JPG,2023-03-03,18:00:45,2023-03-03 18:00:45,2023-03-03 18:00:45,1405
S4-b- (500).JPG,animal,0.882,Muestreo ct sauce/CT S 2023/S4/S4-b- (500).JPG,2023-03-16,07:50:12,2023-03-16 07:50:12,2023-03-16 07:50:12,1406
S4-b- (51).JPG,animal,0.938,Muestreo ct sauce/CT S 2023/S4/S4-b- (51).JPG,2023-03-03,18:00:45,2023-03-03 18:00:45,2023-03-03 18:00:45,1407
S4-b- (52).JPG,animal,0.92,Muestreo ct sauce/CT S 2023/S4/S4-b- (52).JPG,2023-03-03,18:00:46,2023-03-03 18:00:46,2023-03-03 18:00:46,1408
S4-b- (53).JPG,animal,0.917,Muestreo ct sauce/CT S 2023/S4/S4-b- (53).JPG,2023-03-03,18:00:47,2023-03-03 18:00:47,2023-03-03 18:00:47,1409
S4-b- (54).JPG,animal,0.92,Muestreo ct sauce/CT S 2023/S4/S4-b- (54).JPG,2023-03-03,18:00:47,2023-03-03 18:00:47,2023-03-03 18:00:47,1410
S4-b- (55).JPG,animal,0.936,Muestreo ct sauce/CT S 2023/S4/S4-b- (55).JPG,2023-03-03,18:00:49,2023-03-03 18:00:49,2023-03-03 18:00:49,1411
S4-b- (56).JPG,animal,0.935,Muestreo ct sauce/CT S 2023/S4/S4-b- (56).JPG,2023-03-03,18:00:49,2023-03-03 18:00:49,2023-03-03 18:00:49,1412
S4-b- (57).JPG,animal,0.933,Muestreo ct sauce/CT S 2023/S4/S4-b- (57).JPG,2023-03-03,18:00:49,2023-03-03 18:00:49,2023-03-03 18:00:49,1413
S4-b- (58).JPG,animal,0.927,Muestreo ct sauce/CT S 2023/S4/S4-b- (58).JPG,2023-03-03,18:00:51,2023-03-03 18:00:51,2023-03-03 18:00:51,1414
S4-b- (59).JPG,animal,0.925,Muestreo ct sauce/CT S 2023/S4/S4-b- (59).JPG,2023-03-03,18:00:51,2023-03-03 18:00:51,2023-03-03 18:00:51,1415
S4-b- (60).JPG,animal,0.923,Muestreo ct sauce/CT S 2023/S4/S4-b- (60).JPG,2023-03-03,18:00:51,2023-03-03 18:00:51,2023-03-03 18:00:51,1416
